experiment_id,dataset_size,extreme_value_ratio,repetition,final_weight,final_bias,training_iterations,convergence_status,converged,execution_time,dataset_mean,extreme_value_count,validation_passed,training_final_loss,training_final_mae,training_initial_loss,training_loss_improvement,training_initial_weight,training_final_weight,training_weight_change,training_weight_std,weight_deviation_from_mean,bias_deviation_from_mean,weight_deviation_from_expected,bias_deviation_from_expected,relative_execution_time
exp_50_50_08,50,0.5,8,2.046231508255005,0.6247212886810303,50,converged,True,3.1241567134857178,4.999999999999999,15,True,0.05014091357588768,0.18532642722129822,100.15355682373047,100.10341591015458,2.0694186687469482,2.046231508255005,-0.02318716049194336,0.011849530972540379,0.016272330284118564,-0.15868446171283723,0.04623150825500488,-0.3752787113189697,1.011805793245218
exp_50_50_09,50,0.5,9,2.042323589324951,0.652420699596405,50,converged,True,2.9955434799194336,4.954329590935347,19,True,0.04607829079031944,0.18221692740917206,103.85235595703125,103.80627766624093,2.0128049850463867,2.042323589324951,0.029518604278564453,0.014659600332379341,0.012364411354064853,-0.13098505079746248,0.04232358932495117,-0.34757930040359497,0.9701524362773549
exp_50_50_10,50,0.5,10,2.0475215911865234,0.6368889808654785,50,converged,True,3.155892848968506,4.983019786097762,14,True,0.046861015260219574,0.18434062600135803,111.76406860351562,111.7172075882554,1.9888969659805298,2.0475215911865234,0.05862462520599365,0.016878163442015648,0.017562413215637118,-0.146516769528389,0.04752159118652344,-0.3631110191345215,1.0220840246790288
exp_50_75_01,50,0.75,1,2.0396766662597656,0.6706076860427856,50,converged,True,3.0163371562957764,4.995243937709796,19,True,0.04467703029513359,0.17588825523853302,131.80136108398438,131.75668405368924,2.032512903213501,2.0396766662597656,0.0071637630462646484,0.013973159715533257,0.01500793933868394,-0.13256863713264466,0.039676666259765625,-0.32939231395721436,0.9768867854633712
exp_50_75_02,50,0.75,2,2.038508176803589,0.6818752288818359,50,converged,True,3.191380739212036,4.983048443305556,23,True,0.04439651966094971,0.1740838587284088,143.63453674316406,143.5901402235031,2.0686066150665283,2.038508176803589,-0.030098438262939453,0.014506105333566666,0.013839449882507182,-0.12130109429359437,0.03850817680358887,-0.31812477111816406,1.0335773191041961
exp_50_75_03,50,0.75,3,2.038435697555542,0.6813785433769226,50,converged,True,2.966216564178467,4.994318762669371,22,True,0.04348583519458771,0.17090308666229248,138.34912109375,138.3056352585554,2.065500497817993,2.038435697555542,-0.027064800262451172,0.014380308799445629,0.013766970634460307,-0.1217977797985077,0.03843569755554199,-0.3186214566230774,0.9606544673961405
exp_50_75_04,50,0.75,4,2.0419368743896484,0.657113790512085,50,converged,True,3.0204670429229736,4.999999999999999,20,True,0.046694692224264145,0.17276333272457123,121.64804077148438,121.60134607926011,2.031628131866455,2.0419368743896484,0.01030874252319336,0.013805119320750237,0.017268147468566752,-0.14606253266334535,0.04193687438964844,-0.34288620948791504,0.9782243122259714
exp_50_75_05,50,0.75,5,2.0408518314361572,0.6477214694023132,50,converged,True,3.087322950363159,4.998836872016811,20,True,0.051988281309604645,0.18228457868099213,110.1878890991211,110.13590081781149,2.1379001140594482,2.0408518314361572,-0.09704828262329102,0.016615964472293854,0.01618310451507554,-0.15545485377311707,0.04085183143615723,-0.35227853059768677,0.9998766173643945
exp_50_75_06,50,0.75,6,2.0461859703063965,0.6326849460601807,50,converged,True,2.990629196166992,4.999999999999999,19,False,0.05054332688450813,0.17406103014945984,111.88922882080078,111.83868549391627,2.0590925216674805,2.0461859703063965,-0.012906551361083984,0.012451129034161568,0.0215172433853148,-0.17049137711524964,0.046185970306396484,-0.36731505393981934,0.968560870544142
exp_50_75_07,50,0.75,7,2.0407874584198,0.6761921048164368,50,converged,True,3.0156917572021484,4.9904414988345565,22,True,0.04560670256614685,0.17787988483905792,128.883544921875,128.83793821930885,2.1567325592041016,2.0407874584198,-0.11594510078430176,0.02035617083311081,0.01611873149871812,-0.12698421835899354,0.040787458419799805,-0.32380789518356323,0.9766777631249369
exp_50_75_08,50,0.75,8,2.0399935245513916,0.6817963123321533,50,converged,True,3.007734775543213,5.000000000000001,20,True,0.04019680619239807,0.16316217184066772,142.73593139648438,142.69573459029198,2.0711328983306885,2.0399935245513916,-0.031139373779296875,0.014535179361701012,0.015324797630309916,-0.12138001084327699,0.0399935245513916,-0.3182036876678467,0.9741007732753226
exp_50_75_09,50,0.75,9,2.039318084716797,0.661729633808136,50,converged,True,3.004211664199829,5.0,20,True,0.04620131105184555,0.16994708776474,115.15933227539062,115.11313096433878,2.0512912273406982,2.039318084716797,-0.011973142623901367,0.012752954848110676,0.01464935779571519,-0.14144668936729432,0.039318084716796875,-0.338270366191864,0.9729597599413576
exp_50_75_10,50,0.75,10,2.0409388542175293,0.6413565874099731,50,converged,True,3.070432424545288,5.000000000000001,20,True,0.0514267235994339,0.1812397837638855,103.71916198730469,103.66773526370525,2.155386447906494,2.0409388542175293,-0.11444759368896484,0.017928391695022583,0.016270127296447612,-0.16181973576545716,0.0409388542175293,-0.35864341259002686,0.9944063630075276
exp_50_100_01,50,1.0,1,2.0358502864837646,0.6748933792114258,50,converged,True,3.011866569519043,5.000000000000001,25,True,0.049076858907938004,0.1650993674993515,114.567626953125,114.51855009421706,2.0896756649017334,2.0358502864837646,-0.05382537841796875,0.014403938315808773,0.014846930503845002,-0.1372261142730713,0.03585028648376465,-0.3251066207885742,0.9754389177618635
exp_50_100_02,50,1.0,2,2.0345327854156494,0.687588632106781,50,converged,True,3.0250396728515625,5.0,25,True,0.04498596489429474,0.15827064216136932,134.8863067626953,134.84132079780102,2.068652629852295,2.0345327854156494,-0.03411984443664551,0.01368094701319933,0.013529429435729767,-0.12453086137771607,0.034532785415649414,-0.312411367893219,0.9797052281583065
exp_50_100_03,50,1.0,3,2.035191297531128,0.6730645895004272,50,converged,True,3.1131627559661865,5.000000000000001,25,True,0.04947357997298241,0.1648682802915573,116.55691528320312,116.50744170323014,2.134488105773926,2.035191297531128,-0.09929680824279785,0.017061620950698853,0.014187941551208283,-0.13905490398406983,0.03519129753112793,-0.32693541049957275,1.0082452324510245
exp_50_100_04,50,1.0,4,2.036098003387451,0.6743766069412231,50,converged,True,3.285130023956299,5.0,25,True,0.04817432910203934,0.1640617698431015,118.11781311035156,118.06963878124952,2.086440086364746,2.036098003387451,-0.05034208297729492,0.014030395075678825,0.015094647407531525,-0.13774288654327393,0.03609800338745117,-0.32562339305877686,1.0639394545909935
exp_50_100_05,50,1.0,5,2.035492420196533,0.6810895800590515,50,converged,True,3.031525135040283,5.0,25,True,0.04686679318547249,0.16196434199810028,122.80084991455078,122.75398312136531,2.0719187259674072,2.035492420196533,-0.03642630577087402,0.013955754227936268,0.014489064216613556,-0.13102991342544557,0.0354924201965332,-0.3189104199409485,0.9818056439876709
exp_50_100_06,50,1.0,6,2.035959005355835,0.6812165379524231,50,converged,True,3.1532516479492188,4.999516628723826,25,True,0.046245694160461426,0.1619618833065033,126.91686248779297,126.87061679363251,2.066784620285034,2.035959005355835,-0.03082561492919922,0.013880535028874874,0.014955649375915314,-0.13090295553207398,0.03595900535583496,-0.3187834620475769,1.0212286314521448
exp_50_100_07,50,1.0,7,2.0349624156951904,0.6914935111999512,50,converged,True,3.0903594493865967,5.000000000000001,25,True,0.044158048927783966,0.15876489877700806,141.91824340820312,141.87408535927534,2.0788395404815674,2.0349624156951904,-0.04387712478637695,0.014561735093593597,0.013959059715270783,-0.12062598228454591,0.03496241569519043,-0.30850648880004883,1.0008600338779885
exp_50_100_08,50,1.0,8,2.033844470977783,0.7001051306724548,50,converged,True,3.016660451889038,5.0,25,True,0.041531991213560104,0.15356943011283875,149.73785400390625,149.6963220126927,2.1042022705078125,2.033844470977783,-0.0703577995300293,0.015892526134848595,0.012841114997863556,-0.11201436281204225,0.0338444709777832,-0.29989486932754517,0.9769914896713198
exp_50_100_09,50,1.0,9,2.0341243743896484,0.6902087330818176,50,converged,True,3.106294631958008,4.994293072049193,25,True,0.04537911340594292,0.1584639698266983,134.97850036621094,134.933121252805,2.0731449127197266,2.0341243743896484,-0.039020538330078125,0.014089973643422127,0.01312101840972879,-0.12191076040267945,0.03412437438964844,-0.3097912669181824,1.0060208857560573
exp_50_100_10,50,1.0,10,2.0369784832000732,0.6860684752464294,50,converged,True,3.1340441703796387,5.000000000000001,25,True,0.04424417391419411,0.16194424033164978,134.1788787841797,134.1346346102655,2.0992159843444824,2.0369784832000732,-0.06223750114440918,0.01582169532775879,0.015975127220153595,-0.12605101823806764,0.03697848320007324,-0.31393152475357056,1.015007996938313
exp_100_00_01,100,0.0,1,2.0605313777923584,0.6635805368423462,50,converged,True,3.285198211669922,5.000000000000001,14,True,0.0191974937915802,0.11813512444496155,53.5334358215332,53.51423832774162,2.052915334701538,2.0605313777923584,0.0076160430908203125,0.015353736467659473,0.014019203186035334,-0.05610993504524231,0.0605313777923584,-0.3364194631576538,1.0056722662396156
exp_100_00_02,100,0.0,2,2.060535430908203,0.6493932008743286,50,converged,True,3.412902593612671,5.000000000000001,10,True,0.01995881460607052,0.12002147734165192,50.076881408691406,50.056922594085336,2.0579018592834473,2.060535430908203,0.0026335716247558594,0.013175695203244686,0.01402325630188006,-0.07029727101325989,0.060535430908203125,-0.3506067991256714,1.044765418896548
exp_100_00_03,100,0.0,3,2.0478763580322266,0.6979184150695801,50,converged,True,3.130577802658081,5.0,15,True,0.01804702915251255,0.11267763376235962,48.6490592956543,48.631012266501784,2.0691277980804443,2.0478763580322266,-0.021251440048217773,0.015359636396169662,0.001364183425903498,-0.021772056818008423,0.04787635803222656,-0.3020815849304199,0.9583395188317225
exp_100_00_04,100,0.0,4,2.0632736682891846,0.6551581025123596,50,converged,True,3.494767189025879,5.0,6,True,0.015568775124847889,0.09941757470369339,55.45536804199219,55.43979926686734,2.0349483489990234,2.0632736682891846,0.028325319290161133,0.015897531062364578,0.016761493682861506,-0.06453236937522888,0.06327366828918457,-0.3448418974876404,1.0698259929896226
exp_100_00_05,100,0.0,5,2.0590922832489014,0.6597907543182373,50,converged,True,3.325188636779785,5.000000000000001,11,True,0.018727071583271027,0.1147008165717125,56.62571334838867,56.6069862768054,2.0501935482025146,2.0590922832489014,0.008898735046386719,0.01380753330886364,0.012580108642578303,-0.059899717569351196,0.05909228324890137,-0.3402092456817627,1.0179142251282023
exp_100_00_06,100,0.0,6,2.0512757301330566,0.6560001373291016,50,converged,True,3.3409271240234375,4.999999999999999,15,True,0.02243775874376297,0.12440589815378189,50.62583923339844,50.603401474654675,2.081145763397217,2.0512757301330566,-0.029870033264160156,0.011812697164714336,0.004763555526733576,-0.06369033455848694,0.05127573013305664,-0.34399986267089844,1.0227321262451827
exp_100_00_07,100,0.0,7,2.0299103260040283,0.6896352767944336,50,converged,True,3.267036199569702,5.000000000000001,13,True,0.02427086979150772,0.1355152279138565,51.919151306152344,51.894880436360836,2.1226422786712646,2.0299103260040283,-0.09273195266723633,0.014214592054486275,-0.016601848602294744,-0.030055195093154907,0.02991032600402832,-0.3103647232055664,1.0001124702420965
exp_100_00_08,100,0.0,8,2.056863784790039,0.6352111101150513,50,converged,True,3.2547214031219482,5.000000000000001,12,True,0.024984123185276985,0.13177452981472015,51.74385070800781,51.718866584822536,2.0832996368408203,2.056863784790039,-0.02643585205078125,0.012976945377886295,0.010351610183715998,-0.08447936177253723,0.05686378479003906,-0.36478888988494873,0.9963426370527629
exp_100_00_09,100,0.0,9,2.056732654571533,0.6167631149291992,50,converged,True,3.1262118816375732,5.0,10,True,0.02459206059575081,0.12688559293746948,47.12008285522461,47.09549079462886,2.0860893726348877,2.056732654571533,-0.029356718063354492,0.011364682577550411,0.010220479965210139,-0.10292735695838928,0.0567326545715332,-0.3832368850708008,0.9570030132682772
exp_100_00_10,100,0.0,10,2.0466067790985107,0.6605362296104431,50,converged,True,3.2598822116851807,4.999999999999999,11,True,0.021027298644185066,0.11826017498970032,52.76339340209961,52.742366103455424,2.085479259490967,2.0466067790985107,-0.038872480392456055,0.01242210902273655,9.460449218767764e-05,-0.059154242277145386,0.04660677909851074,-0.3394637703895569,0.997922475378797
exp_100_25_01,100,0.25,1,2.0396177768707275,0.7417283058166504,50,converged,True,3.1942098140716553,4.995416583123427,21,True,0.01810748502612114,0.1120152547955513,64.59928131103516,64.58117382600904,2.086400032043457,2.0396177768707275,-0.04678225517272949,0.018057677894830704,0.003240094184875364,-0.01894616365432744,0.03961777687072754,-0.2582716941833496,0.9778186932986858
exp_100_25_02,100,0.25,2,2.0368077754974365,0.7308657169342041,50,converged,True,3.163041830062866,4.999197057091248,23,True,0.019851312041282654,0.11685517430305481,56.844356536865234,56.82450522482395,2.0882105827331543,2.0368077754974365,-0.05140280723571777,0.01548265665769577,0.0004300928115843483,-0.02980875253677373,0.03680777549743652,-0.2691342830657959,0.9682774799250471
exp_100_25_03,100,0.25,3,2.0387542247772217,0.7602960467338562,50,converged,True,3.1541483402252197,4.990800539282027,20,True,0.01626019924879074,0.10887729376554489,55.52631378173828,55.51005358248949,2.0838897228240967,2.0387542247772217,-0.045135498046875,0.019629281014204025,0.0023765420913695046,-0.0003784227371216309,0.03875422477722168,-0.2397039532661438,0.9655549848110434
exp_100_25_04,100,0.25,4,2.037738084793091,0.77724689245224,50,converged,True,3.408627986907959,4.988653332548569,23,True,0.014644132927060127,0.10390226542949677,59.23064041137695,59.21599627844989,2.0844361782073975,2.037738084793091,-0.04669809341430664,0.021555330604314804,0.0013604021072386452,0.016572422981262158,0.03773808479309082,-0.22275310754776,1.0434568666768553
exp_100_25_05,100,0.25,5,2.0405921936035156,0.7474260330200195,50,converged,True,3.4953362941741943,4.999999999999999,22,True,0.01686553843319416,0.10725736618041992,58.04655838012695,58.02969284169376,2.082503080368042,2.0405921936035156,-0.04191088676452637,0.019159452989697456,0.00421451091766345,-0.0132484364509583,0.040592193603515625,-0.25257396697998047,1.0700002087377627
exp_100_25_06,100,0.25,6,2.029991388320923,0.8088829517364502,50,converged,True,3.3493363857269287,4.999999999999999,22,True,0.010640360414981842,0.0872528925538063,65.4415283203125,65.43088795989752,2.083718776702881,2.029991388320923,-0.05372738838195801,0.02146425098180771,-0.0063862943649293236,0.04820848226547236,0.02999138832092285,-0.1911170482635498,1.0253063883535423
exp_100_25_07,100,0.25,7,2.0362987518310547,0.7726782560348511,50,converged,True,3.244724750518799,5.0,26,True,0.014930342324078083,0.1021074652671814,48.91946792602539,48.90453758370131,2.089174509048462,2.0362987518310547,-0.05287575721740723,0.021443605422973633,-7.893085479748763e-05,0.012003786563873242,0.03629875183105469,-0.22732174396514893,0.9932824392715431
exp_100_25_08,100,0.25,8,2.0394797325134277,0.7141340374946594,50,converged,True,3.2679989337921143,5.0,17,True,0.0205927062779665,0.11918087303638458,57.26557540893555,57.24498270265758,2.088515520095825,2.0394797325134277,-0.04903578758239746,0.015378874726593494,0.0031020498275755592,-0.04654043197631841,0.039479732513427734,-0.2858659625053406,1.0004071846078233
exp_100_25_09,100,0.25,9,2.0262091159820557,0.8016502261161804,50,converged,True,3.2721691131591797,5.000000000000001,26,True,0.011966106481850147,0.09162261337041855,56.47907257080078,56.46710646431893,2.0786311626434326,2.0262091159820557,-0.05242204666137695,0.018154079094529152,-0.010168566703796511,0.04097575664520259,0.026209115982055664,-0.19834977388381958,1.001683769296018
exp_100_25_10,100,0.25,10,2.034245729446411,0.7780376672744751,50,converged,True,3.188840627670288,5.0,21,True,0.012333869002759457,0.08955121040344238,51.998592376708984,51.986258507706225,2.0697453022003174,2.034245729446411,-0.03549957275390625,0.019071262329816818,-0.0021319532394410423,0.017363197803497266,0.03424572944641113,-0.2219623327255249,0.9761750658801194
exp_100_50_01,100,0.5,1,2.0193514823913574,0.8275881409645081,50,converged,True,3.253798246383667,5.0,27,True,0.010282176546752453,0.08334943652153015,49.55528259277344,49.545000416226685,2.0753371715545654,2.0193514823913574,-0.05598568916320801,0.016814230009913445,-0.010607695579528897,0.04418239057064055,0.019351482391357422,-0.17241185903549194,0.9960600382355032
exp_100_50_02,100,0.5,2,2.0194015502929688,0.8308694362640381,50,converged,True,3.075582265853882,4.999999999999999,29,True,0.01005254965275526,0.08191519975662231,54.529823303222656,54.5197707535699,2.0762922763824463,2.0194015502929688,-0.05689072608947754,0.016993077471852303,-0.01055762767791757,0.04746368587017058,0.01940155029296875,-0.16913056373596191,0.9415041613989575
exp_100_50_03,100,0.5,3,2.021385431289673,0.81966632604599,50,converged,True,3.146064043045044,4.999573233428932,32,True,0.011457071639597416,0.0880034863948822,74.25260162353516,74.24114455189556,2.087256908416748,2.021385431289673,-0.0658714771270752,0.018852360546588898,-0.008573746681213468,0.036260575652122484,0.02138543128967285,-0.18033367395401,0.9630802015735324
exp_100_50_04,100,0.5,4,2.0246217250823975,0.7923378348350525,50,converged,True,3.326183795928955,4.999999999999999,30,True,0.014933318831026554,0.0992043986916542,54.3250846862793,54.31015136744827,2.085812568664551,2.0246217250823975,-0.06119084358215332,0.01723819598555565,-0.005337452888488858,0.008932084441184984,0.02462172508239746,-0.2076621651649475,1.0182188654854445
exp_100_50_05,100,0.5,5,2.01981782913208,0.7991037964820862,50,converged,True,3.2318294048309326,5.000000000000001,35,True,0.014822286553680897,0.09906649589538574,53.975563049316406,53.960740762762725,2.0814294815063477,2.01981782913208,-0.06161165237426758,0.015125534497201443,-0.010141348838806241,0.015698046088218676,0.019817829132080078,-0.20089620351791382,0.9893348870429464
exp_100_50_06,100,0.5,6,2.0260486602783203,0.8104922771453857,50,converged,True,3.3111257553100586,4.999999999999999,35,True,0.013122934848070145,0.09305081516504288,53.67842102050781,53.66529808565974,2.09169602394104,2.0260486602783203,-0.06564736366271973,0.020160309970378876,-0.003910517692566007,0.027086526751518236,0.026048660278320312,-0.18950772285461426,1.0136092642198222
exp_100_50_07,100,0.5,7,2.01819109916687,0.8590637445449829,50,converged,True,3.3239798545837402,4.99995917596096,33,True,0.007232711184769869,0.070008784532547,57.26381301879883,57.25658030761406,2.0808401107788086,2.01819109916687,-0.06264901161193848,0.02042083814740181,-0.011768078804016202,0.0756579941511154,0.018191099166870117,-0.1409362554550171,1.0175441900033295
exp_100_50_08,100,0.5,8,2.022606372833252,0.7749093174934387,50,converged,True,3.1622886657714844,5.000000000000001,29,True,0.018516872078180313,0.11337947845458984,54.064308166503906,54.045791294425726,2.0808751583099365,2.022606372833252,-0.05826878547668457,0.01411904115229845,-0.007352805137634366,-0.008496432900428785,0.022606372833251953,-0.22509068250656128,0.968046919578011
exp_100_50_09,100,0.5,9,2.019472122192383,0.8364067673683167,50,converged,True,3.232351779937744,4.9648248924741765,35,True,0.010353232733905315,0.0851394459605217,59.99787902832031,59.98752579558641,2.083124876022339,2.019472122192383,-0.06365275382995605,0.018804680556058884,-0.010487055778503507,0.053001016974449144,0.019472122192382812,-0.16359323263168335,0.9894947976856675
exp_100_50_10,100,0.5,10,2.0229742527008057,0.854180634021759,50,converged,True,3.5785295963287354,4.965207584465821,32,True,0.008548111654818058,0.08092386275529861,64.47528076171875,64.46673265006393,2.109597682952881,2.0229742527008057,-0.0866234302520752,0.026124242693185806,-0.006984925270080655,0.07077488362789153,0.022974252700805664,-0.14581936597824097,1.0954675295272702
exp_100_75_01,100,0.75,1,2.0169262886047363,0.8812564611434937,50,converged,True,3.2334721088409424,5.000000000000001,40,True,0.005963325034826994,0.0650377944111824,70.10905456542969,70.10309124039486,2.1025454998016357,2.0169262886047363,-0.08561921119689941,0.024777716025710106,-0.007742438316345357,0.07808013796806335,0.016926288604736328,-0.11874353885650635,0.9898377552895682
exp_100_75_02,100,0.75,2,2.0179219245910645,0.877926766872406,50,converged,True,3.154421806335449,4.9811049438795925,39,True,0.006550294812768698,0.06999760866165161,58.14122009277344,58.13466979796067,2.1050236225128174,2.0179219245910645,-0.08710169792175293,0.02542150393128395,-0.006746802330017232,0.0747504436969757,0.017921924591064453,-0.122073233127594,0.9656386988718381
exp_100_75_03,100,0.75,3,2.0169765949249268,0.8502905368804932,50,converged,True,3.2246105670928955,4.999999999999999,39,False,0.009198307991027832,0.07535091787576675,65.38362121582031,65.37442290782928,2.080963134765625,2.0169765949249268,-0.06398653984069824,0.01861794851720333,-0.007692131996154927,0.04711421370506286,0.016976594924926758,-0.14970946311950684,0.9871250401966164
exp_100_75_04,100,0.75,4,2.01492977142334,0.8783502578735352,50,converged,True,3.277125597000122,4.999886413029944,40,True,0.006233540829271078,0.0641198456287384,65.90043640136719,65.89420286053792,2.0856571197509766,2.01492977142334,-0.07072734832763672,0.02102039009332657,-0.009738955497741841,0.07517393469810485,0.014929771423339844,-0.12164974212646484,1.0032010592784593
exp_100_75_05,100,0.75,5,2.01535964012146,0.8560928702354431,50,converged,True,3.3166401386260986,4.999079171748324,43,True,0.008838160894811153,0.07455441355705261,51.816627502441406,51.807789341546595,2.0771660804748535,2.01535964012146,-0.061806440353393555,0.01788642257452011,-0.009309086799621724,0.05291654706001281,0.015359640121459961,-0.14390712976455688,1.0152973396445122
exp_100_75_06,100,0.75,6,2.0189855098724365,0.8353762626647949,50,converged,True,3.114945888519287,4.988172174351838,42,True,0.011623965576291084,0.08813510090112686,54.77310562133789,54.7614816557616,2.0846428871154785,2.0189855098724365,-0.06565737724304199,0.018922079354524612,-0.005683217048645162,0.032199939489364615,0.018985509872436523,-0.16462373733520508,0.9535542421133253
exp_100_75_07,100,0.75,7,2.0225112438201904,0.8217543363571167,50,converged,True,3.1166701316833496,5.0,38,True,0.013443320989608765,0.09673875570297241,61.10371017456055,61.09026685357094,2.0910160541534424,2.0225112438201904,-0.06850481033325195,0.019925948232412338,-0.0021574831008912554,0.018578013181686392,0.02251124382019043,-0.1782456636428833,0.9540820713091989
exp_100_75_08,100,0.75,8,2.023205280303955,0.8367169499397278,50,converged,True,3.1352062225341797,5.0,40,True,0.0111119719222188,0.08764952421188354,56.921146392822266,56.91003442090005,2.1009891033172607,2.023205280303955,-0.07778382301330566,0.022941479459404945,-0.001463446617126607,0.033540626764297476,0.023205280303955078,-0.16328305006027222,0.9597563811353028
exp_100_75_09,100,0.75,9,2.0134315490722656,0.8993396162986755,50,converged,True,3.1987881660461426,4.986100709490397,41,True,0.004446336999535561,0.05684313923120499,63.57632827758789,63.571881940588355,2.0964972972869873,2.0134315490722656,-0.08306574821472168,0.02419806830585003,-0.01123717784881606,0.09616329312324523,0.013431549072265625,-0.10066038370132446,0.9792202287036027
exp_100_75_10,100,0.75,10,2.0133814811706543,0.8999921679496765,50,converged,True,3.2008769512176514,4.999529504205555,39,True,0.00431052828207612,0.05379673093557358,64.92376708984375,64.91945656156167,2.095191478729248,2.0133814811706543,-0.08180999755859375,0.023933637887239456,-0.011287245750427388,0.0968158447742462,0.013381481170654297,-0.10000783205032349,0.9798596523187919
exp_100_100_01,100,1.0,1,2.0164856910705566,0.8459017276763916,50,converged,True,3.062258720397949,4.999137240197608,50,True,0.011350762099027634,0.07889622449874878,76.7789535522461,76.76760279014707,2.0783531665802,2.0164856910705566,-0.061867475509643555,0.01837456226348877,-0.004517664909363006,0.03378223419189452,0.01648569107055664,-0.1540982723236084,0.9374255276941732
exp_100_100_02,100,1.0,2,2.015270709991455,0.8466880321502686,50,converged,True,3.238110065460205,4.99875229235732,50,True,0.01124141551554203,0.07836982607841492,59.04160690307617,59.03036548756063,2.074674129486084,2.015270709991455,-0.059403419494628906,0.017138689756393433,-0.005732645988464569,0.034568538665771475,0.015270709991455078,-0.15331196784973145,0.9912575370024177
exp_100_100_03,100,1.0,3,2.0137031078338623,0.8715240955352783,50,converged,True,3.0581822395324707,4.999999999999999,50,True,0.00769842928275466,0.06494604796171188,72.18435668945312,72.17665826017037,2.078328847885132,2.0137031078338623,-0.06462574005126953,0.018649151548743248,-0.007300248146057342,0.05940460205078124,0.013703107833862305,-0.12847590446472168,0.9361776262020485
exp_100_100_04,100,1.0,4,2.014714002609253,0.8665834665298462,50,converged,True,3.2250678539276123,4.998660059721168,50,True,0.00845366157591343,0.06825413554906845,66.78899383544922,66.7805401738733,2.082178831100464,2.014714002609253,-0.06746482849121094,0.01947973482310772,-0.006289353370666717,0.05446397304534911,0.01471400260925293,-0.1334165334701538,0.9872650258710751
exp_100_100_05,100,1.0,5,2.0131566524505615,0.8887612819671631,50,converged,True,3.302102565765381,5.0,50,True,0.005797056946903467,0.058327894657850266,59.950984954833984,59.94518789788708,2.0911097526550293,2.0131566524505615,-0.07795310020446777,0.02134430781006813,-0.007846703529358123,0.076641788482666,0.013156652450561523,-0.11123871803283691,1.0108470651397572
exp_100_100_06,100,1.0,6,2.017090320587158,0.840167224407196,50,converged,True,3.156879186630249,5.0,50,True,0.011882293969392776,0.08070472627878189,71.09060668945312,71.07872439548373,2.0795071125030518,2.017090320587158,-0.062416791915893555,0.018234897404909134,-0.003913035392761444,0.028047730922698966,0.017090320587158203,-0.15983277559280396,0.9663909576552823
exp_100_100_07,100,1.0,7,2.0147807598114014,0.8694478273391724,50,converged,True,3.341254472732544,5.000000000000001,50,True,0.008174962364137173,0.06768824905157089,78.84063720703125,78.83246224466711,2.085228443145752,2.0147807598114014,-0.07044768333435059,0.02024100534617901,-0.00622259616851828,0.057328333854675284,0.014780759811401367,-0.13055217266082764,1.0228323349683486
exp_100_100_08,100,1.0,8,2.0143189430236816,0.8690832257270813,50,converged,True,3.556083917617798,4.999999999999999,50,True,0.008105476386845112,0.06704346835613251,63.85529327392578,63.847187797538936,2.081922769546509,2.0143189430236816,-0.06760382652282715,0.019515912979841232,-0.006684412956238006,0.05696373224258422,0.01431894302368164,-0.1309167742729187,1.088596407871253
exp_100_100_09,100,1.0,9,2.012808322906494,0.8925145268440247,50,converged,True,3.721120595932007,4.999119871889528,50,True,0.005553189665079117,0.05729018151760101,54.130062103271484,54.124508913606405,2.0870473384857178,2.012808322906494,-0.07423901557922363,0.021538222208619118,-0.008195033073425506,0.08039503335952758,0.01280832290649414,-0.10748547315597534,1.139117807068211
exp_100_100_10,100,1.0,10,2.011092185974121,0.911446750164032,50,converged,True,3.422041893005371,5.000000000000003,50,True,0.003809673711657524,0.04775748401880264,74.1692123413086,74.16540266759694,2.0909790992736816,2.011092185974121,-0.07988691329956055,0.0228121355175972,-0.009911170005798553,0.0993272566795349,0.011092185974121094,-0.08855324983596802,1.0475631617844656
exp_500_00_01,500,0.0,1,2.0064289569854736,0.9606307148933411,50,converged,True,4.059283494949341,5.0,72,True,0.00029829167760908604,0.014573346823453903,10.268310546875,10.268012255197391,2.0996205806732178,2.0064289569854736,-0.09319162368774414,0.02618391066789627,-0.04008321762084943,0.24094024300575256,0.006428956985473633,-0.039369285106658936,1.0309864046132662
exp_500_00_02,500,0.0,2,2.00801682472229,0.9535596966743469,50,converged,True,3.9765684604644775,5.000000000000001,68,True,0.00039425204158760607,0.016599785536527634,10.773919105529785,10.773524853488198,2.108988046646118,2.00801682472229,-0.10097122192382812,0.02848275564610958,-0.038495349884033025,0.23386922478675842,0.008016824722290039,-0.046440303325653076,1.0099782448931784
exp_500_00_03,500,0.0,3,2.006911039352417,0.9551962614059448,50,converged,True,3.913902521133423,5.000000000000001,67,True,0.00036464224103838205,0.016090048477053642,10.938203811645508,10.93783916940447,2.093380928039551,2.006911039352417,-0.08646988868713379,0.024396555498242378,-0.03960113525390607,0.23550578951835632,0.006911039352416992,-0.044803738594055176,0.9940622016892428
exp_500_00_04,500,0.0,4,2.006779670715332,0.9580433964729309,50,converged,True,4.089178562164307,5.0,60,True,0.00033493456430733204,0.015415722504258156,10.15627384185791,10.155938907293603,2.0989584922790527,2.006779670715332,-0.0921788215637207,0.02594679966568947,-0.03973250389099103,0.2383529245853424,0.006779670715332031,-0.04195660352706909,1.0385792243564496
