experiment_id,dataset_size,extreme_value_ratio,repetition,final_bias,training_iterations,convergence_status,execution_time,dataset_mean,extreme_value_count,iqr_threshold,statistical_validation_passed,final_weight_0,training_final_loss,training_final_mae,training_initial_loss,training_loss_improvement,training_initial_weight,training_final_weight,training_weight_change,training_weight_std
exp_500_100_08,500,1.0,8,0.9993453025817871,50,converged,3.9431447982788086,5.000000000000001,250,13.455739488579548,True,2.000072479248047,2.2400944033051928e-07,0.0003544633509591222,12.509980201721191,12.509979977711751,2.073246479034424,2.000072479248047,-0.07317399978637695,0.017679346725344658
exp_500_100_09,500,1.0,9,0.9993897676467896,50,converged,3.8571557998657227,4.9998819516410595,250,13.589219068253145,True,2.0000648498535156,1.9686950736286235e-07,0.00033063770388253033,13.057502746582031,13.057502549712524,2.071157693862915,2.0000648498535156,-0.07109284400939941,0.017128584906458855
exp_500_100_10,500,1.0,10,0.9994187355041504,50,converged,3.8343467712402344,4.99984507007941,250,13.485872341395353,True,2.0000662803649902,1.7851156997039652e-07,0.00031603884417563677,13.12092399597168,13.12092381746011,2.076380729675293,2.0000662803649902,-0.07631444931030273,0.018354928120970726
exp_1000_00_01,1000,0.0,1,0.9980013966560364,50,converged,5.316126346588135,5.000000000000001,128,6.192905383432762,True,2.000375747680664,8.463191534247017e-07,0.0007794697303324938,5.387332916259766,5.387332069940612,2.1095335483551025,2.000375747680664,-0.10915780067443848,0.027598679065704346
exp_1000_00_02,1000,0.0,2,0.9966943860054016,50,converged,5.1222991943359375,5.000000000000001,127,5.837537919198111,True,2.0005385875701904,2.08417372959957e-06,0.001202319865114987,4.90573787689209,4.90573579271836,2.0928685665130615,2.0005385875701904,-0.0923299789428711,0.023808518424630165
exp_1000_00_03,1000,0.0,3,0.9974445104598999,50,converged,5.4042274951934814,5.0,130,6.067871179088247,True,2.000364065170288,1.3091514574625762e-06,0.000962877064011991,5.283792972564697,5.28379166341324,2.081270456314087,2.000364065170288,-0.08090639114379883,0.020661333575844765
exp_1000_00_04,1000,0.0,4,0.9974079728126526,50,converged,5.0647828578948975,5.000000000000001,120,5.949552174432231,True,2.0004677772521973,1.361751060358074e-06,0.0009826819878071547,5.048028469085693,5.048027107334633,2.1089236736297607,2.0004677772521973,-0.10845589637756348,0.027652788907289505
exp_1000_00_05,1000,0.0,5,0.9966346025466919,50,converged,5.772505760192871,5.000000000000001,105,5.847174934249406,True,2.0005342960357666,2.134051328539499e-06,0.0012314465129747987,5.0180206298828125,5.018018495831484,2.091826915740967,2.0005342960357666,-0.0912926197052002,0.023544058203697205
exp_1000_00_06,1000,0.0,6,0.9976495504379272,50,converged,5.222898721694946,5.0,129,5.8549644412727595,True,2.00038480758667,1.1369004369043978e-06,0.0008983910083770752,6.2958455085754395,6.2958443716750025,2.098790407180786,2.00038480758667,-0.09840559959411621,0.024998804554343224
exp_1000_00_07,1000,0.0,7,0.9975111484527588,50,converged,5.043510675430298,5.0,133,6.203668495548832,True,2.000408887863159,1.247704062734556e-06,0.0009430870995856822,5.481525421142578,5.481524173438515,2.096006393432617,2.000408887863159,-0.09559750556945801,0.024366842582821846
exp_1000_00_08,1000,0.0,8,0.9971385598182678,50,converged,5.364654779434204,5.0,115,6.008355917312733,True,2.0004429817199707,1.6112772982523893e-06,0.001072973245754838,5.385565757751465,5.385564146474167,2.0890045166015625,2.0004429817199707,-0.0885615348815918,0.022705869749188423
exp_1000_00_09,1000,0.0,9,0.9976939558982849,50,converged,5.287847280502319,5.0,128,6.326679497820998,True,2.0003623962402344,1.1066363185818773e-06,0.0008952445932663977,5.968734264373779,5.968733157737461,2.0936009883880615,2.0003623962402344,-0.09323859214782715,0.023680554702878
exp_1000_00_10,1000,0.0,10,0.997043251991272,50,converged,5.202383518218994,5.0,128,5.90808860619488,True,2.000523567199707,1.7409342945029493e-06,0.001104332972317934,5.331266403198242,5.331264662263948,2.103595018386841,2.000523567199707,-0.10307145118713379,0.026440804824233055
exp_1000_25_01,1000,0.25,1,0.9998383522033691,50,converged,5.008415699005127,5.000000000000001,204,7.8860798569106425,True,2.0000205039978027,8.382007976592831e-09,7.721555448370054e-05,5.44342565536499,5.443425646982982,2.0716302394866943,2.0000205039978027,-0.0716097354888916,0.016590269282460213
exp_1000_25_02,1000,0.25,2,0.9998713731765747,50,converged,5.194451808929443,4.998132759530357,224,8.119984699750002,True,2.000016450881958,5.4530611137693086e-09,6.191802094690502e-05,6.674814224243164,6.674814218790103,2.0774550437927246,2.000016450881958,-0.0774385929107666,0.017766818404197693
exp_1000_25_03,1000,0.25,3,0.9997889399528503,50,converged,4.990482807159424,4.999999999999999,210,7.7047804189506195,True,2.000035285949707,1.3983760815960977e-08,9.879303252091631e-05,5.856121063232422,5.856121049248661,2.0976500511169434,2.000035285949707,-0.09761476516723633,0.02278333343565464
exp_1000_25_04,1000,0.25,4,0.9998680353164673,50,converged,5.048044204711914,5.000000000000001,222,7.977449810717102,True,2.0000178813934326,5.664957836160056e-09,6.261491944314912e-05,5.782649993896484,5.782649988231526,2.0800838470458984,2.0000178813934326,-0.08006596565246582,0.018399758264422417
exp_1000_25_05,1000,0.25,5,0.999889612197876,50,converged,5.053943634033203,4.997419829634786,219,8.15998342823473,True,2.0000200271606445,4.169759648675608e-09,5.475604484672658e-05,5.783682346343994,5.7836823421742345,2.106849431991577,2.0000200271606445,-0.10682940483093262,0.024406464770436287
exp_1000_25_06,1000,0.25,6,0.9998815655708313,50,converged,4.9517481327056885,4.99711442793208,225,8.214815973622525,True,2.0000181198120117,4.733586411731494e-09,5.828368739457801e-05,5.710504055023193,5.710504050289607,2.091667890548706,2.0000181198120117,-0.09164977073669434,0.020974423736333847
exp_1000_25_07,1000,0.25,7,0.9998556971549988,50,converged,5.199277639389038,5.0,215,7.981313632884181,True,2.0000269412994385,6.805786600949659e-09,6.942200707271695e-05,5.984495162963867,5.984495156158081,2.1033105850219727,2.0000269412994385,-0.10328364372253418,0.023845000192523003
exp_1000_25_08,1000,0.25,8,0.9998911023139954,50,converged,5.228418350219727,4.997239013839994,228,8.245612300091555,True,2.0000181198120117,4.0264094280928475e-09,5.3235769883031026e-05,5.85748291015625,5.857482906129841,2.096534490585327,2.0000181198120117,-0.09651637077331543,0.022052381187677383
exp_1000_25_09,1000,0.25,9,0.9998133182525635,50,converged,5.012751579284668,4.999999999999999,214,7.5285221468992525,True,2.0000293254852295,1.0955853113614467e-08,8.719289326108992e-05,6.605887413024902,6.605887402069049,2.094282627105713,2.0000293254852295,-0.0942533016204834,0.02189292572438717
exp_1000_25_10,1000,0.25,10,0.9998483657836914,50,converged,5.371329069137573,4.9996018978121946,208,8.03874556270842,True,2.000018835067749,7.472032770294845e-09,7.239818660309538e-05,7.062866687774658,7.062866680302625,2.0752499103546143,2.000018835067749,-0.07523107528686523,0.017346948385238647
exp_1000_50_01,1000,0.5,1,0.9999796748161316,50,converged,5.04712986946106,5.0,314,11.702430947977199,True,2.000002861022949,1.7344192748680598e-10,1.0803580153151415e-05,6.212934494018555,6.212934493845113,2.078871726989746,2.000002861022949,-0.07886886596679688,0.01713944599032402
exp_1000_50_02,1000,0.5,2,0.9999849796295166,50,converged,5.129513740539551,4.997742061131081,311,12.172440345558952,True,2.000001907348633,9.84537243398087e-11,8.293032806250267e-06,6.92891788482666,6.9289178847282065,2.0735549926757812,2.000001907348633,-0.07355308532714844,0.015838630497455597
exp_1000_50_03,1000,0.5,3,0.9999827742576599,50,converged,4.877312898635864,5.000000000000001,315,11.748531188793523,True,2.000002384185791,1.2506892743679998e-10,9.165883056994062e-06,6.980509281158447,6.980509281033378,2.08086895942688,2.000002384185791,-0.08086657524108887,0.017485681921243668
exp_1000_50_04,1000,0.5,4,0.9999807476997375,50,converged,5.528037071228027,5.0,315,11.940900098919258,True,2.00000262260437,1.5822636256768163e-10,1.043534302880289e-05,5.857618808746338,5.857618808588112,2.083050012588501,2.00000262260437,-0.08304738998413086,0.018032129853963852
exp_1000_50_05,1000,0.5,5,0.9999860525131226,50,converged,5.02917218208313,4.999999999999999,314,11.842978007249524,True,2.000002145767212,8.472642032408828e-11,7.585525509057334e-06,6.298378944396973,6.298378944312247,2.085843801498413,2.000002145767212,-0.08584165573120117,0.018481090664863586
exp_1000_50_06,1000,0.5,6,0.9999869465827942,50,converged,5.252206087112427,4.999782296796778,327,12.00169944124885,True,2.000001907348633,7.682721819834981e-11,7.312894013011828e-06,5.851487159729004,5.8514871596521765,2.080636501312256,2.000001907348633,-0.08063459396362305,0.017329847440123558
exp_1000_50_07,1000,0.5,7,0.9999880790710449,50,converged,4.945969581604004,4.997545989191042,330,12.173398201845261,True,2.0000016689300537,6.452327561135007e-11,6.649017450399697e-06,6.5650105476379395,6.565010547573416,2.081439971923828,2.0000016689300537,-0.08143830299377441,0.01744803972542286
exp_1000_50_08,1000,0.5,8,0.9999882578849792,50,converged,5.12687873840332,4.994297289413328,326,12.207097232232476,True,2.0000016689300537,6.09109498950211e-11,6.582140940736281e-06,4.959748268127441,4.95974826806653,2.0858542919158936,2.0000016689300537,-0.08585262298583984,0.018396448343992233
exp_1000_50_09,1000,0.5,9,0.999985933303833,50,converged,4.994364261627197,4.998103521228308,319,12.113202948764497,True,2.000002145767212,8.737127688007718e-11,7.799268132657744e-06,5.631852626800537,5.631852626713166,2.0890448093414307,2.000002145767212,-0.08904266357421875,0.01915990374982357
exp_1000_50_10,1000,0.5,10,0.9999873638153076,50,converged,5.16298508644104,4.997424122830064,315,12.136726126633423,True,2.0000016689300537,7.13234679650121e-11,7.047057351883268e-06,5.599830627441406,5.599830627370083,2.072004556655884,2.0000016689300537,-0.07200288772583008,0.015448342077434063
exp_1000_75_01,1000,0.75,1,0.9999969601631165,50,converged,5.077195644378662,4.999999999999999,410,12.798334805443385,True,2.000000476837158,3.5210092220322453e-12,1.2968778264621506e-06,5.146848201751709,5.146848201748188,2.0695858001708984,2.000000476837158,-0.06958532333374023,0.014394186437129974
exp_1000_75_02,1000,0.75,2,0.999997079372406,50,converged,5.175882816314697,5.0,404,12.880697584937867,True,2.000000476837158,3.3053453637327257e-12,1.2561082485262887e-06,7.348977088928223,7.348977088924918,2.0699307918548584,2.000000476837158,-0.0699303150177002,0.014405605383217335
exp_1000_75_03,1000,0.75,3,0.9999971389770508,50,converged,5.14487361907959,5.0,408,13.024689045127381,True,2.000000476837158,3.589818112909038e-12,1.5321969613069086e-06,5.383273124694824,5.383273124691234,2.0736660957336426,2.000000476837158,-0.07366561889648438,0.015101944096386433
exp_1000_75_04,1000,0.75,4,0.9999971389770508,50,converged,4.983523845672607,4.999999999999999,398,12.932561247987236,True,2.000000476837158,3.5610412188469276e-12,1.512289031779801e-06,6.677680492401123,6.677680492397562,2.0773048400878906,2.000000476837158,-0.07730436325073242,0.01592080295085907
exp_1000_75_05,1000,0.75,5,0.9999976754188538,50,converged,5.283225059509277,5.0,405,13.016969362942085,True,2.000000238418579,2.8110350418913965e-12,1.2379884992697043e-06,8.643396377563477,8.643396377560666,2.0808565616607666,2.000000238418579,-0.0808563232421875,0.016557158902287483
exp_1000_75_06,1000,0.75,6,0.9999970197677612,50,converged,5.2495903968811035,4.999999999999998,411,12.949355714303046,True,2.000000476837158,3.5755647574686744e-12,1.3201237152316025e-06,7.446625232696533,7.446625232692957,2.0789918899536133,2.000000476837158,-0.07899141311645508,0.016313746571540833
exp_1000_75_07,1000,0.75,7,0.999997079372406,50,converged,5.505758285522461,4.9982269477484245,414,13.19119800962902,True,2.000000476837158,3.5316389569717277e-12,1.4721155139341136e-06,6.606566429138184,6.606566429134652,2.070728302001953,2.000000238418579,-0.07072806358337402,0.014497186988592148
exp_1000_75_08,1000,0.75,8,0.999997079372406,50,converged,5.2631001472473145,4.99990950932891,400,13.002968117823265,True,2.000000476837158,3.605521263494449e-12,1.3239383633845137e-06,7.1223063468933105,7.122306346889705,2.065910816192627,2.000000476837158,-0.06591033935546875,0.013619732111692429
exp_1000_75_09,1000,0.75,9,0.9999966025352478,50,converged,5.320931673049927,4.999999999999999,406,12.855886305692417,True,2.000000476837158,6.905693898662246e-12,1.9296408027003054e-06,6.848507404327393,6.848507404320487,2.0695464611053467,2.000000476837158,-0.06954598426818848,0.014454394578933716
exp_1000_75_10,1000,0.75,10,0.9999969601631165,50,converged,5.090219020843506,4.999677809445022,417,13.016286746197757,True,2.000000476837158,3.501668356317711e-12,1.315593749495747e-06,6.536200046539307,6.5362000465358046,2.071120023727417,2.000000476837158,-0.07111954689025879,0.014694646932184696
exp_1000_100_01,1000,1.0,1,0.999997615814209,50,converged,5.276675224304199,5.0,500,13.425306454982323,True,2.000000238418579,2.576726375672078e-12,1.1335611134200008e-06,5.71703577041626,5.717035770413683,2.0642194747924805,2.000000238418579,-0.06421923637390137,0.012784321792423725
exp_1000_100_02,1000,1.0,2,0.9999975562095642,50,converged,5.158104658126831,5.0,500,13.383493878220502,True,2.000000238418579,2.703927793473726e-12,1.1613368542384706e-06,5.576335906982422,5.576335906979718,2.0676426887512207,2.000000238418579,-0.0676424503326416,0.013459447771310806
exp_1000_100_03,1000,1.0,3,0.9999977946281433,50,converged,4.947373390197754,4.999996280169306,500,13.454543344272906,True,2.000000238418579,2.1657057657636924e-12,1.0390281204308849e-06,7.148291110992432,7.148291110990266,2.064889430999756,2.000000238418579,-0.06488919258117676,0.012939972802996635
exp_1000_100_04,1000,1.0,4,0.9999977350234985,50,converged,5.110259771347046,4.999999999999998,500,13.409717227678069,True,2.000000238418579,2.3042475046086697e-12,1.0715723419707501e-06,7.706132888793945,7.706132888791641,2.0652077198028564,2.000000238418579,-0.06520748138427734,0.012981479987502098
exp_1000_100_05,1000,1.0,5,0.9999978542327881,50,converged,5.036757946014404,4.999998845527747,500,13.496167445010178,True,2.000000238418579,2.1204301335620013e-12,1.027822463584016e-06,7.272610664367676,7.272610664365556,2.0584452152252197,2.000000238418579,-0.058444976806640625,0.01169524248689413
exp_1000_100_06,1000,1.0,6,0.9999977350234985,50,converged,5.085660219192505,4.999739549596671,500,13.535633057354858,True,2.000000238418579,2.3088803004917002e-12,1.0727643484642613e-06,7.233199596405029,7.23319959640272,2.063948392868042,2.000000238418579,-0.06394815444946289,0.012696483172476292
exp_1000_100_07,1000,1.0,7,0.9999977350234985,50,converged,5.03589129447937,5.0,500,13.390636995440552,True,2.000000238418579,2.308070184628419e-12,1.0724068033596268e-06,7.459454536437988,7.45945453643568,2.0658130645751953,2.000000238418579,-0.06581282615661621,0.013109171763062477
exp_1000_100_08,1000,1.0,8,0.9999976754188538,50,converged,4.929906606674194,5.0,500,13.478098555405708,True,2.000000238418579,2.415305368902443e-12,1.0972023574140621e-06,6.940408706665039,6.940408706662624,2.067770481109619,2.000000238418579,-0.06777024269104004,0.01345373596996069
exp_1000_100_09,1000,1.0,9,0.9999978542327881,50,converged,4.814777135848999,5.0,500,13.452618151670405,True,2.000000238418579,2.0568648780722176e-12,1.012444499792764e-06,5.878986835479736,5.878986835477679,2.0643365383148193,2.000000238418579,-0.06433629989624023,0.012808240018785
exp_1000_100_10,1000,1.0,10,0.9999979138374329,50,converged,5.4297802448272705,5.0,500,13.555074661363468,True,2.000000238418579,1.9299620495488723e-12,9.80734853328613e-07,6.033114433288574,6.033114433286644,2.063831329345703,2.000000238418579,-0.06383109092712402,0.012686138972640038
